country,year,co2,population,surface_km2,co2_per_km2
India,1970,181.7230,545864268,3287263,0.0000552809
India,1971,191.9640,558096383,3287263,0.0000583963
India,1972,203.0360,570482142,3287263,0.0000617645
India,1973,209.0950,583465595,3287263,0.0000636076
India,1974,215.8530,597041392,3287263,0.0000656634
India,1975,234.2090,611309532,3287263,0.0000712474
India,1976,244.7490,625861887,3287263,0.0000744537
India,1977,258.9620,640801105,3287263,0.0000787774
India,1978,263.1500,655728226,3287263,0.0000800514
India,1979,276.2850,671155745,3287263,0.0000840471
India,1980,291.7110,687354031,3287263,0.0000887398
India,1981,314.9660,703696255,3287263,0.0000958141
India,1982,325.3800,720313474,3287263,0.0000989820
India,1983,352.1990,737372685,3287263,0.0001071405
India,1984,361.5590,754875451,3287263,0.0001099879
India,1985,397.5920,772647801,3287263,0.0001209493
India,1986,426.3090,790689978,3287263,0.0001296851
India,1987,455.3430,808931261,3287263,0.0001385174
India,1988,491.6920,827342997,3287263,0.0001495749
India,1989,540.6510,846039530,3287263,0.0001644684
India,1990,577.9960,864972219,3287263,0.0001758289
India,1991,615.3650,883927607,3287263,0.0001871968
India,1992,655.4470,902957072,3287263,0.0001993899
India,1993,677.2990,922118380,3287263,0.0002060374
India,1994,714.0640,941163775,3287263,0.0002172214
India,1995,760.4620,960301048,3287263,0.0002313359
India,1996,823.6210,979678464,3287263,0.0002505492
India,1997,858.0110,999133765,3287263,0.0002610108
India,1998,875.7720,1018665073,3287263,0.0002664137
India,1999,960.7630,1038225821,3287263,0.0002922684
India,2000,986.4450,1057922728,3287263,0.0003000809
India,2001,1000.5270,1077898572,3287263,0.0003043648
India,2002,1032.1400,1097600381,3287263,0.0003139816
India,2003,1067.7370,1116802997,3287263,0.0003248103
India,2004,1133.8280,1135991510,3287263,0.0003449155
India,2005,1194.5920,1154676319,3287263,0.0003634002
India,2006,1292.4850,1172878890,3287263,0.0003931797
India,2007,1392.5060,1190676028,3287263,0.0004236065
India,2008,1489.4370,1207930962,3287263,0.0004530933
India,2009,1612.2160,1225524760,3287263,0.0004904433
India,2010,1677.3370,1243481564,3287263,0.0005102534
India,2011,1764.7120,1261224952,3287263,0.0005368332
India,2012,1925.7000,1278674506,3287263,0.0005858065
India,2013,1995.0980,1295829506,3287263,0.0006069177
India,2014,2148.3440,1312277184,3287263,0.0006535358
India,2015,2234.2190,1328024492,3287263,0.0006796593
India,2016,2354.6580,1343944293,3287263,0.0007162974
India,2017,2426.6070,1359657392,3287263,0.0007381846
India,2018,2593.0580,1374659068,3287263,0.0007888198
India,2019,2612.8880,1389030303,3287263,0.0007948521
India,2020,2421.5520,1402617692,3287263,0.0007366469
India,2021,2674.2220,1414203889,3287263,0.0008135102
India,2022,2831.1660,1425423212,3287263,0.0008612533
India,2023,3062.3240,1438069597,3287263,0.0009315726
Indonesia,1950,9.8310,68799030,1904569,0.0000051618
Indonesia,1951,9.3900,70286312,1904569,0.0000049302
Indonesia,1952,12.7210,71876439,1904569,0.0000066792
Indonesia,1953,13.0800,73569145,1904569,0.0000068677
Indonesia,1954,14.7470,75367369,1904569,0.0000077430
Indonesia,1955,20.8440,77273504,1904569,0.0000109442
Indonesia,1956,21.8110,79282556,1904569,0.0000114519
Indonesia,1957,22.4120,81390843,1904569,0.0000117675
Indonesia,1958,22.2060,83592765,1904569,0.0000116593
Indonesia,1959,23.8620,85892868,1904569,0.0000125288
Indonesia,1960,21.3850,88296073,1904569,0.0000112283
Indonesia,1961,26.0020,90791250,1904569,0.0000136524
Indonesia,1962,22.9750,93375848,1904569,0.0000120631
Indonesia,1963,22.7630,96051425,1904569,0.0000119518
Indonesia,1964,22.3740,98833757,1904569,0.0000117475
Indonesia,1965,24.6680,101365131,1904569,0.0000129520
Indonesia,1966,23.3750,103792757,1904569,0.0000122731
Indonesia,1967,24.5400,106526397,1904569,0.0000128848
Indonesia,1968,27.5630,109450007,1904569,0.0000144720
Indonesia,1969,33.3620,112517638,1904569,0.0000175168
Indonesia,1970,35.7910,115657496,1904569,0.0000187922
Indonesia,1971,38.9550,118833699,1904569,0.0000204534
Indonesia,1972,43.3060,122039843,1904569,0.0000227380
Indonesia,1973,49.0980,125288516,1904569,0.0000257791
Indonesia,1974,51.2270,128555052,1904569,0.0000268969
Indonesia,1975,53.9330,131843849,1904569,0.0000283177
Indonesia,1976,61.7880,135173656,1904569,0.0000324420
Indonesia,1977,82.4160,138533539,1904569,0.0000432728
Indonesia,1978,93.9380,141953163,1904569,0.0000493224
Indonesia,1979,95.1370,145434830,1904569,0.0000499520
Indonesia,1980,94.8730,148950537,1904569,0.0000498134
Indonesia,1981,100.2970,152485036,1904569,0.0000526613
Indonesia,1982,105.5840,156052154,1904569,0.0000554372
Indonesia,1983,105.1840,159651382,1904569,0.0000552272
Indonesia,1984,112.4600,163251124,1904569,0.0000590475
Indonesia,1985,121.5970,166776182,1904569,0.0000638449
Indonesia,1986,122.1660,170175064,1904569,0.0000641436
Indonesia,1987,123.8780,173511158,1904569,0.0000650425
Indonesia,1988,132.7210,176855069,1904569,0.0000696856
Indonesia,1989,131.6740,180201637,1904569,0.0000691359
Indonesia,1990,155.0810,183501097,1904569,0.0000814258
Indonesia,1991,174.8650,186778237,1904569,0.0000918134
Indonesia,1992,199.4190,190043743,1904569,0.0001047056
Indonesia,1993,215.1090,193305171,1904569,0.0001129437
Indonesia,1994,219.3720,196591830,1904569,0.0001151820
Indonesia,1995,222.4100,199888054,1904569,0.0001167771
Indonesia,1996,253.0650,203204352,1904569,0.0001328726
Indonesia,1997,279.9410,206536090,1904569,0.0001469839
Indonesia,1998,244.5230,209826791,1904569,0.0001283876
Indonesia,1999,292.0010,213004666,1904569,0.0001533161
Indonesia,2000,281.3300,216077791,1904569,0.0001477132
Indonesia,2001,317.0270,219097906,1904569,0.0001664560
Indonesia,2002,308.4860,222088499,1904569,0.0001619716
Indonesia,2003,339.3570,225048004,1904569,0.0001781805
Indonesia,2004,343.0220,227926647,1904569,0.0001801048
Indonesia,2005,347.6170,230871649,1904569,0.0001825174
Indonesia,2006,346.6330,233951650,1904569,0.0001820008
Indonesia,2007,387.8580,237062339,1904569,0.0002036461
Indonesia,2008,365.7180,240157901,1904569,0.0001920214
Indonesia,2009,398.9420,243220024,1904569,0.0002094658
Indonesia,2010,445.8060,246305326,1904569,0.0002340719
Indonesia,2011,500.7250,249470029,1904569,0.0002629073
Indonesia,2012,515.9540,252698526,1904569,0.0002709033
Indonesia,2013,489.0550,255852466,1904569,0.0002567799
Indonesia,2014,487.8900,258877397,1904569,0.0002561682
Indonesia,2015,539.1490,261799249,1904569,0.0002830819
Indonesia,2016,540.0860,264627428,1904569,0.0002835739
Indonesia,2017,556.9440,267346655,1904569,0.0002924252
Indonesia,2018,594.1010,269951847,1904569,0.0003119346
Indonesia,2019,653.7920,272489379,1904569,0.0003432756
Indonesia,2020,608.2230,274814864,1904569,0.0003193494
Indonesia,2021,619.6220,276758056,1904569,0.0003253345
Indonesia,2022,737.0730,278830529,1904569,0.0003870025
Indonesia,2023,733.2240,281190068,1904569,0.0003849816
Iran,1950,9.6010,16510553,1648195,0.0000058252
Iran,1951,6.9140,16921281,1648195,0.0000041949
Iran,1952,4.0920,17344434,1648195,0.0000024827
Iran,1953,3.8290,17778109,1648195,0.0000023231
Iran,1954,1.0440,18226205,1648195,0.0000006334
Iran,1955,15.8130,18700800,1648195,0.0000095941
Iran,1956,22.8080,19204391,1648195,0.0000138382
Iran,1957,21.8000,19726844,1648195,0.0000132266
Iran,1958,25.2290,20266510,1648195,0.0000153070
Iran,1959,25.5690,20846778,1648195,0.0000155133
Iran,1960,37.3590,21470433,1648195,0.0000226666
Iran,1961,36.5090,22125729,1648195,0.0000221509
Iran,1962,37.4280,22807908,1648195,0.0000227085
Iran,1963,41.3050,23519008,1648195,0.0000250607
Iran,1964,47.5190,24262863,1648195,0.0000288309
Iran,1965,53.7180,25036982,1648195,0.0000325920
Iran,1966,64.1030,25829273,1648195,0.0000388928
Iran,1967,67.8810,26628431,1648195,0.0000411851
Iran,1968,82.3300,27437390,1648195,0.0000499516
Iran,1969,83.0390,28273481,1648195,0.0000503818
Iran,1970,91.7870,29145099,1648195,0.0000556894
Iran,1971,101.6280,30029069,1648195,0.0000616602
Iran,1972,106.0150,30921177,1648195,0.0000643219
Iran,1973,129.4750,31839836,1648195,0.0000785556
Iran,1974,143.7750,32796455,1648195,0.0000872318
Iran,1975,139.2140,33802973,1648195,0.0000844645
Iran,1976,156.4900,34837283,1648195,0.0000949463
Iran,1977,163.8060,35933180,1648195,0.0000993851
Iran,1978,162.2890,37126534,1648195,0.0000984647
Iran,1979,163.1370,38424956,1648195,0.0000989792
Iran,1980,120.6950,39842324,1648195,0.0000732286
Iran,1981,113.2730,41989316,1648195,0.0000687255
Iran,1982,138.1320,44272142,1648195,0.0000838080
Iran,1983,150.0280,46029541,1648195,0.0000910256
Iran,1984,150.4010,47793999,1648195,0.0000912519
Iran,1985,160.4860,49582288,1648195,0.0000973708
Iran,1986,148.3050,51446047,1648195,0.0000899803
Iran,1987,159.3400,53323493,1648195,0.0000966755
Iran,1988,175.9620,55072694,1648195,0.0001067604
Iran,1989,191.1140,56704919,1648195,0.0001159535
Iran,1990,211.0750,58380097,1648195,0.0001280643
Iran,1991,223.0460,59986931,1648195,0.0001353274
Iran,1992,228.1940,61184982,1648195,0.0001384509
Iran,1993,236.9930,61403548,1648195,0.0001437894
Iran,1994,264.8220,61520597,1648195,0.0001606739
Iran,1995,270.8750,62205571,1648195,0.0001643465
Iran,1996,276.6200,62881296,1648195,0.0001678321
Iran,1997,269.2630,63639637,1648195,0.0001633684
Iran,1998,305.6420,64519866,1648195,0.0001854404
Iran,1999,374.4520,65445389,1648195,0.0002271891
Iran,2000,367.2130,66418662,1648195,0.0002227971
Iran,2001,389.9090,67452003,1648195,0.0002365673
Iran,2002,397.0310,68011316,1648195,0.0002408884
Iran,2003,410.9670,68769345,1648195,0.0002493437
Iran,2004,442.1190,70256316,1648195,0.0002682444
Iran,2005,466.7840,71828456,1648195,0.0002832092
Iran,2006,501.0180,73392746,1648195,0.0003039798
Iran,2007,507.7750,74602646,1648195,0.0003080794
Iran,2008,528.5360,75514200,1648195,0.0003206756
Iran,2009,543.4130,76457832,1648195,0.0003297019
Iran,2010,561.4960,77420852,1648195,0.0003406733
Iran,2011,576.1460,78383602,1648195,0.0003495618
Iran,2012,599.1210,79370583,1648195,0.0003635013
Iran,2013,609.8390,80414688,1648195,0.0003700042
Iran,2014,644.1510,81502045,1648195,0.0003908221
Iran,2015,641.9110,82619365,1648195,0.0003894630
Iran,2016,644.6840,83812229,1648195,0.0003911455
Iran,2017,696.4000,85026761,1648195,0.0004225228
Iran,2018,689.7830,86118000,1648195,0.0004185081
Iran,2019,735.3470,87051647,1648195,0.0004461529
Iran,2020,756.6060,87723446,1648195,0.0004590513
Iran,2021,779.7560,88455491,1648195,0.0004730969
Iran,2022,800.7470,89524247,1648195,0.0004858327
Iran,2023,817.8800,90608708,1648195,0.0004962277
Iraq,1950,1.6490,5653355,438317,0.0000037621
Iraq,1951,2.4290,5774131,438317,0.0000055417
Iraq,1952,1.9600,5913013,438317,0.0000044716
Iraq,1953,2.5270,6064248,438317,0.0000057652
Iraq,1954,3.0480,6219477,438317,0.0000069539
Iraq,1955,4.0990,6366279,438317,0.0000093517
Iraq,1956,6.3950,6507499,438317,0.0000145899
Iraq,1957,5.9700,6633380,438317,0.0000136203
Iraq,1958,6.6660,6741681,438317,0.0000152082
Iraq,1959,7.3140,6870386,438317,0.0000166866
Iraq,1960,8.2560,7022057,438317,0.0000188357
Iraq,1961,8.7090,7194560,438317,0.0000198692
Iraq,1962,9.0210,7413874,438317,0.0000205810
Iraq,1963,9.3830,7667932,438317,0.0000214069
Iraq,1964,9.0640,7929573,438317,0.0000206791
Iraq,1965,19.2930,8202146,438317,0.0000440161
Iraq,1966,27.6760,8485102,438317,0.0000631415
Iraq,1967,18.3730,8778877,438317,0.0000419172
Iraq,1968,19.6960,9085015,438317,0.0000449355
Iraq,1969,22.6010,9403357,438317,0.0000515631
Iraq,1970,23.8840,9735611,438317,0.0000544902
Iraq,1971,28.8320,10077817,438317,0.0000657789
Iraq,1972,29.5200,10430169,438317,0.0000673485
Iraq,1973,30.6130,10795873,438317,0.0000698421
Iraq,1974,30.9090,11167770,438317,0.0000705175
Iraq,1975,33.1200,11543643,438317,0.0000755618
Iraq,1976,48.7350,11927651,438317,0.0001111867
Iraq,1977,43.6300,12331052,438317,0.0000995398
Iraq,1978,42.1930,12753354,438317,0.0000962614
Iraq,1979,52.8230,13170374,438317,0.0001205132
Iraq,1980,45.3580,13591998,438317,0.0001034822
Iraq,1981,31.9010,14006380,438317,0.0000727807
Iraq,1982,30.3740,14406080,438317,0.0000692969
Iraq,1983,38.4650,14840555,438317,0.0000877561
Iraq,1984,39.7710,15310730,438317,0.0000907357
Iraq,1985,44.1960,15683430,438317,0.0001008311
Iraq,1986,47.2300,16074147,438317,0.0001077531
Iraq,1987,52.1840,16521051,438317,0.0001190554
Iraq,1988,67.1270,16908823,438317,0.0001531472
Iraq,1989,72.2420,17364553,438317,0.0001648168
Iraq,1990,49.0570,17581208,438317,0.0001119213
Iraq,1991,45.1850,17767257,438317,0.0001030875
Iraq,1992,58.8890,18300849,438317,0.0001343525
Iraq,1993,63.1300,19201194,438317,0.0001440282
Iraq,1994,76.4370,20139819,438317,0.0001743875
Iraq,1995,79.6950,20825860,438317,0.0001818205
Iraq,1996,74.7100,21501321,438317,0.0001704474
Iraq,1997,76.1740,22176603,438317,0.0001737875
Iraq,1998,80.8370,22884401,438317,0.0001844259
Iraq,1999,82.0430,23636530,438317,0.0001871773
Iraq,2000,83.2660,24424059,438317,0.0001899675
Iraq,2001,96.3320,25197841,438317,0.0002197770
Iraq,2002,96.5400,26006558,438317,0.0002202516
Iraq,2003,101.2670,26802660,438317,0.0002310360
Iraq,2004,112.8030,27577878,438317,0.0002573548
Iraq,2005,114.0200,28407450,438317,0.0002601314
Iraq,2006,98.5640,28616518,438317,0.0002248692
Iraq,2007,61.0860,28391605,438317,0.0001393649
Iraq,2008,93.9380,28971042,438317,0.0002143152
Iraq,2009,104.8150,30058207,438317,0.0002391306
Iraq,2010,113.5360,31045365,438317,0.0002590271
Iraq,2011,122.9370,32161425,438317,0.0002804751
Iraq,2012,133.4210,33654841,438317,0.0003043939
Iraq,2013,141.0530,35281987,438317,0.0003218059
Iraq,2014,137.0210,36550059,438317,0.0003126071
Iraq,2015,141.9870,37560535,438317,0.0003239368
Iraq,2016,152.4220,38469629,438317,0.0003477438
Iraq,2017,166.7040,39337357,438317,0.0003803275
Iraq,2018,184.7770,40265629,438317,0.0004215602
Iraq,2019,190.2340,41192172,438317,0.0004340101
Iraq,2020,161.1150,42116604,438317,0.0003675764
Iraq,2021,159.0450,43071210,438317,0.0003628538
Iraq,2022,171.2790,44070556,438317,0.0003907651
Iraq,2023,176.4580,45074055,438317,0.0004025808
Ireland,1950,9.7260,2912656,70273,0.0001384031
Ireland,1951,10.5070,2936865,70273,0.0001495169
Ireland,1952,9.6200,2941462,70273,0.0001368947
Ireland,1953,9.5350,2929083,70273,0.0001356851
Ireland,1954,9.0920,2915173,70273,0.0001293811
Ireland,1955,11.7150,2899543,70273,0.0001667070
Ireland,1956,10.9230,2883752,70273,0.0001554367
Ireland,1957,9.7180,2869102,70273,0.0001382892
Ireland,1958,8.9560,2854004,70273,0.0001274458
Ireland,1959,12.3120,2839215,70273,0.0001752024
Ireland,1960,11.1690,2827691,70273,0.0001589373
Ireland,1961,12.3530,2824696,70273,0.0001757859
Ireland,1962,13.1070,2831498,70273,0.0001865154
Ireland,1963,13.4470,2843036,70273,0.0001913537
Ireland,1964,14.2160,2857168,70273,0.0002022968
Ireland,1965,13.7170,2873156,70273,0.0001951959
Ireland,1966,15.0950,2888886,70273,0.0002148051
Ireland,1967,16.3950,2905421,70273,0.0002333044
Ireland,1968,17.8020,2922791,70273,0.0002533263
Ireland,1969,18.4940,2940760,70273,0.0002631736
Ireland,1970,19.3940,2961404,70273,0.0002759808
Ireland,1971,22.4760,2993120,70273,0.0003198383
Ireland,1972,22.0360,3037155,70273,0.0003135770
Ireland,1973,22.8460,3084438,70273,0.0003251035
Ireland,1974,23.2930,3132176,70273,0.0003314644
Ireland,1975,22.0480,3180118,70273,0.0003137478
Ireland,1976,22.2930,3228395,70273,0.0003172342
Ireland,1977,23.5690,3277756,70273,0.0003353920
Ireland,1978,23.5800,3329185,70273,0.0003355485
Ireland,1979,27.4030,3375807,70273,0.0003899506
Ireland,1980,26.2720,3415239,70273,0.0003738562
Ireland,1981,26.0620,3448826,70273,0.0003708679
Ireland,1982,25.5660,3475531,70273,0.0003638097
Ireland,1983,25.7290,3497613,70273,0.0003661292
Ireland,1984,25.5490,3515954,70273,0.0003635678
Ireland,1985,26.7500,3531274,70273,0.0003806583
Ireland,1986,28.5500,3541875,70273,0.0004062727
Ireland,1987,30.2260,3540381,70273,0.0004301225
Ireland,1988,29.8840,3525093,70273,0.0004252558
Ireland,1989,30.0610,3511071,70273,0.0004277745
Ireland,1990,32.9450,3514015,70273,0.0004688145
Ireland,1991,33.6750,3534260,70273,0.0004792025
Ireland,1992,33.4960,3558417,70273,0.0004766553
Ireland,1993,33.7170,3576120,70273,0.0004798002
Ireland,1994,34.8390,3590161,70273,0.0004957665
Ireland,1995,35.8530,3610696,70273,0.0005101960
Ireland,1996,37.4690,3638507,70273,0.0005331920
Ireland,1997,38.8050,3672287,70273,0.0005522035
Ireland,1998,40.7080,3711075,70273,0.0005792837
Ireland,1999,42.4400,3752937,70273,0.0006039304
Ireland,2000,45.2500,3802590,70273,0.0006439173
Ireland,2001,47.6080,3862978,70273,0.0006774721
Ireland,2002,46.0810,3928440,70273,0.0006557426
Ireland,2003,45.6840,3992938,70273,0.0006500932
Ireland,2004,46.1670,4066064,70273,0.0006569664
Ireland,2005,48.1530,4155282,70273,0.0006852276
Ireland,2006,47.5970,4268774,70273,0.0006773156
Ireland,2007,47.6570,4393518,70273,0.0006781694
Ireland,2008,47.3590,4485992,70273,0.0006739288
Ireland,2009,42.1910,4533750,70273,0.0006003871
Ireland,2010,41.7920,4559083,70273,0.0005947092
Ireland,2011,38.0540,4579604,70273,0.0005415167
Ireland,2012,38.2240,4600137,70273,0.0005439358
Ireland,2013,37.2790,4624687,70273,0.0005304882
Ireland,2014,36.8500,4658237,70273,0.0005243835
Ireland,2015,38.7160,4702497,70273,0.0005509371
Ireland,2016,40.3670,4753505,70273,0.0005744311
Ireland,2017,39.0760,4810258,70273,0.0005560599
Ireland,2018,39.0090,4872557,70273,0.0005551065
Ireland,2019,37.3230,4933491,70273,0.0005311144
Ireland,2020,35.1240,4982604,70273,0.0004998221
Ireland,2021,37.5440,5028430,70273,0.0005342592
Ireland,2022,36.7110,5110013,70273,0.0005224055
Ireland,2023,34.4330,5196629,70273,0.0004899890
Israel,1950,1.6690,1289244,20770,0.0000803563
Israel,1951,2.9180,1351813,20770,0.0001404911
Israel,1952,3.6590,1414225,20770,0.0001761675
Israel,1953,4.0400,1476336,20770,0.0001945113
Israel,1954,4.3250,1538044,20770,0.0002082330
Israel,1955,4.8150,1599497,20770,0.0002318247
Israel,1956,4.7940,1660639,20770,0.0002308137
Israel,1957,5.1710,1720530,20770,0.0002489649
Israel,1958,5.5370,1779006,20770,0.0002665864
Israel,1959,5.6030,1836348,20770,0.0002697641
Israel,1960,6.4600,1891941,20770,0.0003110255
Israel,1961,7.0610,1956894,20770,0.0003399615
Israel,1962,7.9320,2040967,20770,0.0003818970
Israel,1963,8.2000,2135049,20770,0.0003948002
Israel,1964,9.1370,2231855,20770,0.0004399133
Israel,1965,12.9290,2331450,20770,0.0006224844
Israel,1966,13.5810,2433836,20770,0.0006538758
Israel,1967,13.5280,2538658,20770,0.0006513240
Israel,1968,13.7940,2645472,20770,0.0006641310
Israel,1969,14.8010,2754158,20770,0.0007126143
Israel,1970,16.5590,2864771,20770,0.0007972557
Israel,1971,16.2190,2977303,20770,0.0007808859
Israel,1972,16.8910,3079405,20770,0.0008132403
Israel,1973,19.2610,3163042,20770,0.0009273471
Israel,1974,19.3690,3239985,20770,0.0009325469
Israel,1975,19.5400,3318089,20770,0.0009407800
Israel,1976,19.4970,3398267,20770,0.0009387097
Israel,1977,19.7660,3479618,20770,0.0009516610
Israel,1978,21.0320,3560403,20770,0.0010126143
